IMDB_titleID,IMDB_rating,IMDB_title_name
NaN,NaN,NaN
/title/tt11168104/,7.2 based on 966 user ratings," Maradona en Sinaloa (2019) (TV Mini-Series) aka ""Maradona in Mexico"" "
/title/tt3963816/,"5.5 based on 20,419 user ratings", Marauders (2016) 
/title/tt11810418/,"6.8 based on 1,613 user ratings", Marc Maron: End Times Fun (2020) (TV Special) 
/title/tt3004634/,"7.4 based on 1,744 user ratings", Marc Maron: Thinky Pain (2013) (TV Special) 
/title/tt7335938/,"7.2 based on 1,706 user ratings", Marc Maron: Too Real (2017) (TV Special) 
/title/tt5269594/,"7.4 based on 24,674 user ratings", Marcella (2016) (TV Series) 
/title/tt6074794/,"8.4 based on 1,722 user ratings"," Sangatsu no Lion (2016) (TV Series) aka ""March Comes in Like a Lion"" "
/title/tt6647696/,6.0 based on 225 user ratings, Marching Orders (2017) (TV Series) 
/title/tt6852616/,4.5 based on 64 user ratings, Marco Luque: Tamo Junto (2017) (TV Special) 
/title/tt2189461/,"8.0 based on 65,131 user ratings", Marco Polo (2014) (TV Series) 
/title/tt5235348/,"7.8 based on 9,779 user ratings", Marco Polo: One Hundred Eyes (2015) (TV Movie) 
NaN,NaN,NaN
/title/tt6264596/,6.0 based on 890 user ratings, Maria Bamford: Old Baby (2017) (TV Special) 
/title/tt2546038/,6.9 based on 500 user ratings, Maria Bamford: The Special Special Special! (2012) (TV Special) 
/title/tt5579910/,5.0 based on 213 user ratings, Mariah Carey's Merriest Christmas (2015) (TV Special) 
/title/tt10875696/,"7.5 based on 11,949 user ratings", Marianne (2019) (TV Series) 
NaN,NaN,NaM
/title/tt10863904/,6.9 based on 10 user ratings, Mark Gatiss: A Study in Sherlock (2016) (TV Movie) 
/title/tt5720168/,"7.0 based on 3,504 user ratings", Marlon (2017) (TV Series) 
/title/tt7655590/,"6.5 based on 1,273 user ratings", Marlon Wayans: Woke-ish (2018) (TV Special) 
/title/tt2520512/,"7.7 based on 4,578 user ratings", Maron (2013) (TV Series) 
NaN,NaN,NaN
/title/tt8852242/,6.3 based on 145 user ratings, Marriage Palace (2018) 
/title/tt7653254/,"7.9 based on 252,031 user ratings", Marriage Story (2019) 
/title/tt4771108/,4.8 based on 472 user ratings, Married at First Sight Australia (2015) (TV Series) 
/title/tt4939064/,"7.5 based on 13,886 user ratings", Mars (2016) (TV Series) 
/title/tt4003966/,"6.9 based on 4,669 user ratings", Marseille (2016) (TV Series) 
/title/tt0091607/,"6.5 based on 2,023 user ratings"," Nan bei Shao Lin (1986) aka ""Shaolin Temple 3: Martial Arts of Shaolin"" "
/title/tt0327036/,"5.5 based on 1,634 user ratings", Martin Lawrence Live: Runteldat (2002) 
/title/tt6606258/,7.3 based on 228 user ratings," A Return to Grace: Luther's Life and Legacy (2017) (Video) aka ""Martin Luther: The Idea That Changed the World"" "
/title/tt10965252/,6.5 based on 83 user ratings," Martin Matte: La vie, la mort... eh la la..! (2019) (TV Special) "
/title/tt6304018/,8.6 based on 163 user ratings, Martyrs of Marriage (2016) 
/title/tt4340322/,4.9 based on 56 user ratings, Marvel & ESPN Films Present 1 of 1: Genesis (2014) 
/title/tt1847521/,"6.4 based on 1,205 user ratings"," Wolverine (2011) (TV Mini-Series) aka ""Marvel Anime: Wolverine"" "
/title/tt2070571/,"7.0 based on 1,789 user ratings"," X-Men (2011) (TV Mini-Series) aka ""Marvel Anime: X-Men"" "
/title/tt5272052/,5.1 based on 704 user ratings, Marvel Super Hero Adventures: Frost Fight! (2015) (Video) 
/title/tt2364582/,"7.5 based on 200,869 user ratings"," Agents of S.H.I.E.L.D. (2013) (TV Series) aka ""Marvel's Agents of S.H.I.E.L.D."" "
/title/tt3322312/,"8.6 based on 364,426 user ratings"," Daredevil (2015) (TV Series) aka ""Marvel's Daredevil"" "
/title/tt6173902/,5.4 based on 959 user ratings, Hulk: Where Monsters Dwell (2016) (Video) 
/title/tt3322310/,"6.5 based on 115,419 user ratings"," Iron Fist (2017) (TV Series) aka ""Marvel's Iron Fist"" "
/title/tt3221698/,"4.7 based on 2,161 user ratings", Iron Man & Hulk: Heroes United (2013) (Video) 
/title/tt2357547/,"7.9 based on 193,925 user ratings"," Jessica Jones (2015) (TV Series) aka ""Marvel's Jessica Jones"" "
/title/tt3322314/,"7.3 based on 117,358 user ratings"," Luke Cage (2016) (TV Series) aka ""Marvel's Luke Cage"" "
/title/tt4230076/,"7.3 based on 91,453 user ratings"," The Defenders (2017) (TV Mini-Series) aka ""Marvel's The Defenders"" "
/title/tt5675620/,"8.5 based on 185,930 user ratings"," The Punisher (2017) (TV Series) aka ""Marvel's The Punisher"" "
/title/tt6336356/,"6.8 based on 12,335 user ratings"," Meari to majo no hana (2017) aka ""Mary And The Witch's Flower"" "
/title/tt3001638/,"6.8 based on 9,907 user ratings", Mary Kom (2014) 
/title/tt5028340/,"6.7 based on 78,072 user ratings", Mary Poppins Returns (2018) 
/title/tt1823963/,6.7 based on 78 user ratings, Mary Portas: Secret Shopper (2011) (TV Series) 
/title/tt10655506/,"6.7 based on 1,439 user ratings", Masaba Masaba (2020) (TV Series) 
/title/tt11561866/,"6.0 based on 1,809 user ratings"," Masameer the Movie (2020) aka ""Masameer - The Movie"" "
/title/tt6298258/,8.1 based on 463 user ratings," Masameer (2011) (TV Mini-Series) aka ""Masameer Classics"" "
/title/tt4936176/,"5.7 based on 6,771 user ratings", Mascots (2016) 
/title/tt1884856/,"7.5 based on 2,634 user ratings"," Masha i Medved (2007) (TV Series) aka ""Masha and the Bear"" "
/title/tt6979430/,5.2 based on 30 user ratings, Masha's Spooky Stories (2012) (TV Series) 
/name/nm0038664/,NaN," Sasha Stallone (Director, Long Lost Love (1996))"
NaN,NaN,NaN
/title/tt0085913/,"8.4 based on 3,682 user ratings", Masoom (1983) 
NaN,NaN,NaN
/title/tt4635276/,"8.3 based on 66,614 user ratings", Master of None (2015) (TV Series) 
/title/tt7262882/,"6.5 based on 7,089 user ratings"," Yip Man ngoi zyun: Cheung Tin Chi (2018) aka ""Master Z: The IP Man Legacy"" "
NaN,NaN,NaN
/title/tt6759686/,4.6 based on 210 user ratings, Mater (I) (2017) 
/title/tt1899240/,7.3 based on 899 user ratings, Material (2012) 
/title/tt0814209/,6.8 based on 113 user ratings, Matichya Chuli (2006) 
/title/tt7607492/,6.6 based on 68 user ratings, Mau Nieto: Viviendo sobrio... desde el bar (2018) (TV Special) 
/title/tt8826936/,5.7 based on 303 user ratings, Mauli (2018) 
/title/tt11133480/,6.6 based on 102 user ratings, Mauricio Meirelles comedy special (2020) (TV Special) 
/title/tt1439558/,6.2 based on 498 user ratings, Max Rose (2013) 
/title/tt8765496/,"6.0 based on 3,494 user ratings"," Sebelum Iblis Menjemput (2018) aka ""May the Devil Take You"" "
/title/tt3864758/,5.0 based on 259 user ratings," Mei gaau siu lui (2014) aka ""May We Chat"" "
/title/tt8888108/,3.5 based on 33 user ratings," Yigaloo Amer (2017) aka ""May You Prosper"" "
NaN,NaN,NaN
/title/tt0137100/,"5.4 based on 2,062 user ratings"," Maya (1993) aka ""Maya Memsaab"" "
/title/tt10346206/,7.4 based on 98 user ratings, Mayday Life (2019) 
NaN,NaN,NaN
/title/tt7164714/,6.7 based on 736 user ratings, Maz Jobrani: Immigrant (2017) (TV Special) 
/title/tt0267739/,7.2 based on 71 user ratings, Maza Pati Karodpati (1988) 
/title/tt5153158/,5.6 based on 156 user ratings," El Alien y yo (2016) aka ""Me and the Alien"" "
NaN,NaN,NaN
/title/tt5160928/,"6.3 based on 4,220 user ratings", Mean Dreams (2016) 
/title/tt1679235/,"4.1 based on 21,274 user ratings", Mean Girls 2 (2011) (TV Movie) 
/title/tt0070379/,"7.2 based on 101,033 user ratings", Mean Streets (1973) 
/title/tt2169245/,"7.7 based on 1,163 user ratings", MeatEater (2012) (TV Series) 
/title/tt7440274/,"8.4 based on 1,422 user ratings", Medal of Honor (2018) (TV Series) 
/title/tt9850952/,"5.9 based on 3,543 user ratings", Medical Police (2020) (TV Series) 
/title/tt5057130/,"7.9 based on 15,840 user ratings"," Medici (2016) (TV Series) aka ""Medici: Masters of Florence"" "
/title/tt6400316/,7.1 based on 476 user ratings, Meditation Park (2017) 
NaN,NaN,NaN
/title/tt2344781/,7.5 based on 58 user ratings, Meet the Adebanjos (2012) (TV Series) 
NaN,NaN,NaN
/title/tt6422192/,4.8 based on 295 user ratings, Meet the Trumps: From Immigrant to President (2017) (TV Movie) 
/title/tt2716758/,6.6 based on 57 user ratings, Mega Food (2013) (TV Series) 
/title/tt7965802/,"7.8 based on 2,239 user ratings", Megalo Box (2018) (TV Mini-Series) 
/title/tt2298963/,7.1 based on 37 user ratings, MegaTruckers (2012) (TV Series) 
/title/tt6791638/,6.3 based on 440 user ratings, Meghnadbodh Rohoshyo (2017) 
/title/tt9665400/,7.4 based on 397 user ratings, Mehandi Circus (2019) 
/title/tt7244092/,6.2 based on 64 user ratings, Melle (2017) 
NaN,NaN,NaM
/title/tt0323633/,"6.8 based on 2,828 user ratings", Melvin Goes to Dinner (2003) 
/title/tt5729348/,"7.2 based on 6,506 user ratings"," Salinjaui gieokbeob (2017) aka ""Memoir of a Murderer"" "
/title/tt11254858/,6.4 based on 486 user ratings," Yo, adolescente (2019) aka ""Memories of a Teenager"" "
/title/tt8236556/,"7.8 based on 3,762 user ratings"," Alhambeura Goongjeonui Chooeok (2018) (TV Series) aka ""Memories of the Alhambra"" "
/title/tt9235070/,6.7 based on 357 user ratings, Memory Games (2018) 
/title/tt9015516/,8.0 based on 51 user ratings, Memory Love (2017) (TV Series) 
/title/tt0119654/,"7.3 based on 518,607 user ratings", Men in Black (1997) 
/title/tt0120912/,"6.2 based on 345,264 user ratings", Men in Black II (2002) 
/title/tt5247622/,8.3 based on 328 user ratings," A-neun-hyung-nim (2015) (TV Series) aka ""Men on a Mission"" "
/title/tt9600178/,6.1 based on 36 user ratings, Menahi (2008) 
/title/tt6333086/,"6.5 based on 2,006 user ratings", Menashe (2017) 
/title/tt4785662/,4.3 based on 206 user ratings, Menorca (2016) 
/title/tt1368116/,"6.7 based on 10,214 user ratings", Merantau (2009) 
/title/tt8742574/,7.0 based on 114 user ratings, Merata: How Mum Decolonised the Screen (2018) 
NaN,NaN,NaN
/title/tt8139850/,6.8 based on 986 user ratings, Mercury 13 (2018) 
NaN,NaN,NaN
/title/tt8758086/,"4.9 based on 2,808 user ratings", Mercy Black (2019) 
/title/tt8754702/,7.8 based on 24 user ratings," Mere Papa, Hero Hiralal (2018) (TV Series) "
NaN,NaN,NaN
/title/tt7794052/,"8.6 based on 1,601 user ratings", Merku Thodarchi Malai (2018) 
/title/tt4580372/,"8.6 based on 7,225 user ratings", Merlí (2015) (TV Series) 
/title/tt1199099/,"7.9 based on 74,106 user ratings", Merlin (2008) (TV Series) 
/title/tt9770286/,"6.3 based on 3,843 user ratings", Merry Happy Whatever (2019) (TV Series) 
/title/tt11417930/,6.7 based on 46 user ratings," Merry Men 2 (2019) aka ""Merry Men 2: Another Mission"" "
/title/tt9837502/,5.1 based on 104 user ratings, Merry Men: The Real Yoruba Demons (2018) 
/title/tt6485666/,"7.6 based on 25,946 user ratings", Mersal (2017) 
NaN,NaN,NaN
/title/tt7671598/,"7.6 based on 38,135 user ratings", Messiah (2020) (TV Series) 
/title/tt2172935/,"7.2 based on 16,703 user ratings", Metallica Through the Never (2013) 
/title/tt0387412/,"7.5 based on 17,391 user ratings", Metallica: Some Kind of Monster (2004) 
/title/tt8690890/,"8.1 based on 2,878 user ratings", Meteor Garden (2018) (TV Series) 
NaN,NaN,NaN
/title/tt6877886/,6.8 based on 22 user ratings, Mexicanos de Bronce (2016) 
/title/tt6964914/,5.6 based on 5 user ratings, Mexico Diseña (2016) (TV Series) 
/title/tt4717402/,"6.7 based on 3,526 user ratings"," Mutafukaz (2017) aka ""MFKZ"" "
/title/tt9747396/,4.8 based on 281 user ratings, Mi Amigo Alexis (2019) 
/title/tt7605922/,"7.1 based on 5,073 user ratings", Mi obra maestra (2018) 
/title/tt2321421/,"7.9 based on 1,711 user ratings", Mee Shivajiraje Bhosale Boltoy (2009) 
NaN,NaN,NaN
/title/tt2203143/,6.7 based on 508 user ratings, Mia and Me (2011) (TV Series) 
NaN,NaN,NaN
/title/tt6343706/,"6.7 based on 1,916 user ratings"," Michael Bolton's Big, Sexy Valentine's Day Special (2017) (TV Special) "
/title/tt6209400/,"7.2 based on 2,144 user ratings", Michael Che Matters (2016) (TV Special) 
/title/tt4831522/,5.2 based on 343 user ratings, Michael Lost and Found (2017) (Short) 
/title/tt11860624/,7.2 based on 843 user ratings, Michael McIntyre: Showman (2020) (TV Special) 
/title/tt12509942/,6.9 based on 356 user ratings," Welcome to Buteaupia (2020) (TV Special) aka ""Michelle Buteau: Welcome to Buteaupia"" "
/title/tt11269704/,"7.2 based on 1,286 user ratings", Michelle Wolf: Joke Show (2019) (TV Special) 
/title/tt1251757/,"6.8 based on 36,683 user ratings", Middle Men (2009) 
/title/tt4981636/,"6.1 based on 7,902 user ratings", Middle School: The Worst Years of My Life (2016) 
/title/tt12027034/,"8.7 based on 3,782 user ratings", Middleditch & Schwartz (2020) (TV Series) 
/title/tt13318052/,"5.8 based on 4,029 user ratings", Midnight at the Magnolia (2020) 
/title/tt1882928/,"8.6 based on 1,450 user ratings"," Shinya shokudô (2009) (TV Series) aka ""Midnight Diner"" "
/title/tt6150576/,"8.4 based on 3,398 user ratings"," Shin'ya shokudô: Tokyo Stories (2016) (TV Mini-Series) aka ""Midnight Diner: Tokyo Stories"" "
/title/tt10163170/,3.2 based on 21 user ratings, Midnight Misadventures with Mallika Dua (2018) (TV Series) 
/title/tt2649554/,"6.6 based on 76,353 user ratings", Midnight Special (2016) 
/title/tt11860336/,4.6 based on 64 user ratings, Mighty Express (2020) (TV Series) 
/title/tt13422586/,5.2 based on 26 user ratings, Mighty Express: A Mighty Christmas (2020) (TV Special) 
/title/tt10050752/,6.5 based on 189 user ratings, Mighty Little Bheem (2019) (TV Series) 
/title/tt10987498/,7.4 based on 24 user ratings, Mighty Little Bheem: Diwali (2019) (TV Series) 
/title/tt11738790/,6.2 based on 24 user ratings, Mighty Little Bheem: Festival of Colors (2020) (TV Series) 
/title/tt13711094/,NaN, Mighty Little Bheem: Kite Festival (2021) (TV Series) 
/title/tt0106064/,"6.5 based on 20,259 user ratings"," Mighty Morphin Power Rangers (1993) (TV Series) aka ""Mighty Morphin Alien Rangers"" "
/title/tt0106064/,"6.5 based on 20,259 user ratings", Mighty Morphin Power Rangers (1993) (TV Series) 
/title/tt3855406/,4.7 based on 30 user ratings, Mighty Raju Rio Calling (2014) 
/title/tt2937390/,"8.0 based on 3,000 user ratings", Mike Birbiglia: My Girlfriend's Boyfriend (2013) (TV Special) 
/title/tt6608034/,"7.5 based on 2,240 user ratings", Mike Birbiglia: Thank God for Jokes (2017) (TV Special) 
/title/tt11163014/,"7.7 based on 1,497 user ratings", Mike Birbiglia: The New One (2019) (TV Special) 
/title/tt1188112/,"7.6 based on 1,656 user ratings", Mike Birbiglia: What I Should Have Said Was Nothing (2008) (TV Special) 
/title/tt5339586/,4.4 based on 231 user ratings, Mike Epps: Don't Take It Personal (2015) 
/title/tt10376958/,4.8 based on 246 user ratings, Mike Epps: Only One Mike (2019) (TV Special) 
/title/tt4554212/,"6.3 based on 1,102 user ratings", Milada (2017) 
/title/tt4560436/,"6.1 based on 68,935 user ratings", Mile 22 (2018) 
/title/tt11127878/,6.1 based on 378 user ratings, Milea: Suara dari Dilan (2020) 
/title/tt1305619/,7.6 based on 99 user ratings," Miles Davis (2019) aka ""Miles Davis: Birth of the cool"" "
/title/tt7205316/,"4.7 based on 4,530 user ratings", MILF (2018) 
/title/tt1013753/,"7.5 based on 165,375 user ratings", Milk (I) (2008) 
/title/tt12227976/,7.4 based on 12 user ratings, Millennials (I) (2021) (TV Series) 
/title/tt12882136/,4.1 based on 593 user ratings, Million Dollar Beach House (2020) (TV Series) 
/title/tt8488494/,6.6 based on 463 user ratings, Million Pound Menu (2018) (TV Series) 
/title/tt6686450/,"7.6 based on 1,521 user ratings"," 1,000,000 yen no Onnatachi (2017) (TV Mini-Series) aka ""Million Yen Women"" "
/title/tt0452039/,"7.8 based on 8,469 user ratings", Mind Game (I) (2004) 
NaN,NaN,NaN
NaN,NaN,NaN
/title/tt5290382/,"8.6 based on 220,534 user ratings", Mindhunter (2017) (TV Series) 
/title/tt3707104/,"5.9 based on 15,768 user ratings", Mine (II) (2016) 
/title/tt3517870/,"6.7 based on 6,227 user ratings", Mine 9 (2019) 
/title/tt4291714/,"6.4 based on 1,034 user ratings", Minecraft: Story Mode - A Telltale Games Series (2015) (Video Game) 
/title/tt9115362/,NaN, Mini wolf (2012) (TV Series) 
/title/tt9198020/,3.1 based on 20 user ratings," Mini Force: The Beginning (2014) (TV Series) aka ""Miniforce"" "
/title/tt10340828/,3.0 based on 7 user ratings, Miniforce X (2019) (TV Series) 
NaN,NaN,NaN
NaN,NaN,NaM
/title/tt1615676/,"5.1 based on 1,014 user ratings", Minute to Win It (2010) (TV Series) 
/title/tt0349825/,"7.5 based on 48,546 user ratings", Miracle (2004) 
/title/tt10431500/,"8.2 based on 35,883 user ratings"," Miracle in cell NO.7 (2019) aka ""Miracle in Cell No. 7"" "
/title/tt2580046/,"7.7 based on 5,697 user ratings", Miraculous: Tales of Ladybug & Cat Noir (2015) (TV Series) 
/title/tt6908274/,"7.4 based on 43,193 user ratings"," Durante la tormenta (2018) aka ""Mirage"" "
/title/tt6900448/,"7.0 based on 12,770 user ratings", Mirai no Mirai (2018) 
/title/tt9557190/,5.6 based on 370 user ratings, Miranda Sings Live... Your Welcome (2019) 
/title/tt1667353/,"5.6 based on 84,522 user ratings", Mirror Mirror (I) (2012) 
/title/tt4940456/,"4.6 based on 1,713 user ratings", Mirzya (2016) 
/title/tt4240730/,"8.6 based on 1,254 user ratings", Misaeng (2014) (TV Series) 
NaN,NaN,NaN
/title/tt7109106/,4.3 based on 328 user ratings, Misfit (2017) 
/title/tt10813338/,4.8 based on 102 user ratings, Misfit 2 (2019) 
/title/tt12719250/,"5.4 based on 2,844 user ratings", Mismatched (2020) (TV Series) 
/title/tt11388580/,"7.4 based on 16,121 user ratings", Miss Americana (2020) 
/title/tt1507703/,NaN, Joe Gets Culinary (2006) (TV Episode)  - Season 2 | Episode 5  - Joe Gets (2005) (TV Series)  
/title/tt0153342/,4.3 based on 59 user ratings," Tutti fratelli nel west... per parte di padre (1972) aka ""Miss Dynamite"" "
/title/tt3689910/,"6.7 based on 2,962 user ratings", Sarusuberi: Miss Hokusai (2015) 
/title/tt6954524/,7.7 based on 76 user ratings, Miss in Kiss (2016) (TV Series) 
NaN,NaN,NaN
/title/tt4330370/,4.9 based on 140 user ratings, Ms J Contemplates Her Choice (2014) 
/title/tt2667960/,"5.4 based on 5,221 user ratings", Miss Julie (2014) 
/title/tt7281126/,4.4 based on 465 user ratings, Miss Me This Christmas (2017) 
/title/tt3647374/,6.2 based on 221 user ratings, Miss Panda & Hedgehog/Pan-da-yang-gwa Go-seum-do-chi (2012) (TV Series) 
/title/tt1784538/,"7.6 based on 3,645 user ratings", Miss Representation (2011) 
/title/tt5156528/,6.1 based on 69 user ratings, Miss Rose (2012) (TV Series) 
/title/tt4935480/,7.3 based on 559 user ratings, Miss Sharon Jones! (2015) 
/title/tt2693580/,"6.6 based on 5,684 user ratings", Miss Stevens (2016) 
/title/tt6246534/,7.0 based on 545 user ratings, Miss Virginia (2019) 
/title/tt2004304/,"7.9 based on 1,679 user ratings", Mission Blue (2014) 
/title/tt5959952/,"7.6 based on 1,437 user ratings", Mission Control: The Unsung Heroes of Apollo (2017) 
/title/tt1179781/,"3.4 based on 1,078 user ratings", Mission Istaanbul: Darr Ke Aagey Jeet Hai! (2008) 
/title/tt7515456/,"5.9 based on 4,259 user ratings"," Hurricane (II) (2018) aka ""Mission of Honor"" "
NaN,NaN,NaN
/title/tt2349144/,"6.4 based on 21,187 user ratings", Mississippi Grind (2015) 
/title/tt1757800/,"6.9 based on 2,497 user ratings", Mitt (2014) 
/title/tt9060526/,7.4 based on 574 user ratings, Mo Amer: The Vagabond (2018) (TV Special) 
/title/tt10847330/,6.3 based on 331 user ratings, Mo Gilligan: Momentum (2019) (TV Special) 
/title/tt5897304/,"8.5 based on 16,037 user ratings", Mob Psycho 100 (2016) (TV Series) 
/title/tt1587790/,"7.8 based on 1,043 user ratings"," Kidô Senshi Gundam Unicorn (2010) (TV Mini-Series) aka ""Mobile Suit Gundam UC"" "
/title/tt5344382/,"7.9 based on 1,233 user ratings"," Kidou Senshi Gundam: Tekketsu no Orphans (2015) (TV Series) aka ""Mobile Suit Gundam: Iron-Blooded Orphans"" "
/title/tt8223844/,"6.6 based on 2,072 user ratings"," Chiisana eiyû: Kani to tamago to tômei ningen (2018) aka ""Modest Heroes: Ponoc Short Films Theatre"" "
/title/tt0115275/,"5.8 based on 3,286 user ratings", Moesha (1996) (TV Series) 
/title/tt5343678/,5.6 based on 410 user ratings, Moh Maya Money (2016) 
NaN,NaN,NaN
/title/tt5189828/,"4.6 based on 1,365 user ratings", Mohawk (2017) 
/title/tt3859980/,"5.7 based on 10,656 user ratings", Mohenjo Daro (2016) 
/title/tt2322517/,"5.2 based on 4,458 user ratings", Mojave (2015) 
/title/tt10327136/,6.3 based on 117 user ratings, Mokalik (Mechanic) (2019) 
/title/tt6046238/,8.5 based on 214 user ratings, Molang (2015) (TV Series) 
/title/tt4209788/,"7.4 based on 145,180 user ratings", Molly's Game (2017) 
NaN,NaN,NaN
/title/tt8814520/,6.2 based on 22 user ratings, Momo Salon (2014) (TV Mini-Series) 
/title/tt8844480/,6.2 based on 41 user ratings, Moms at War (2018) 
/title/tt0304415/,"6.5 based on 77,818 user ratings", Mona Lisa Smile (2003) 
/title/tt8655736/,"8.0 based on 2,394 user ratings", Monarca (2019) (TV Series) 
NaN,NaN,NaN
/title/tt0107594/,"5.8 based on 3,695 user ratings", Money for Nothing (1993) 
/title/tt12078990/,"7.5 based on 2,270 user ratings"," La casa de papel: El fenómeno (2020) (TV Movie) aka ""Money Heist: The Phenomenon"" "
/title/tt0119695/,"6.2 based on 27,964 user ratings", Money Talks (1997) 
/title/tt8442644/,"6.0 based on 12,567 user ratings"," Organize Isler: Sazan Sarmali (2019) aka ""Money Trap"" "
/title/tt0970452/,"6.1 based on 69,588 user ratings", Solomon Kane (2009) 
/title/tt0063442/,"8.0 based on 165,896 user ratings"," Planet of the Apes (1968) aka ""Monkey Planet"" "
/title/tt8507498/,7.9 based on 77 user ratings, Monkey Twins (2018) (TV Series) 
/title/tt4820278/,3.9 based on 334 user ratings, Monkey Up (2016) 
/title/tt6922972/,5.9 based on 679 user ratings," Bank el-Hazz (2017) aka ""Monopoly (The Bank of Luck)"" "
/title/tt6572702/,"4.8 based on 4,039 user ratings"," Happy Family (2017) aka ""Monster Family"" "
/title/tt3159812/,6.8 based on 730 user ratings, Monster High: 13 Wishes (2013) (TV Movie) 
/title/tt4779496/,6.5 based on 596 user ratings," Monster High: Boo York, Boo York (2015) (Video) "
/title/tt6536944/,5.7 based on 228 user ratings, Monster High: Electrified (2017) (TV Movie) 
/title/tt2395337/,6.9 based on 450 user ratings, Monster High: Escape from Skull Shores (2012) (TV Movie) 
/title/tt3824344/,6.9 based on 543 user ratings, Monster High: Freaky Fusion (2014) (TV Movie) 
NaN,NaN,NaN
/title/tt2615666/,7.0 based on 351 user ratings," Monster High: Fright On (2011) (TV Movie) aka ""Monster High: Fright On!"" "
/title/tt3565904/,6.6 based on 560 user ratings," Monster High: Frights, Camera, Action! (2014) (TV Movie) "
/title/tt2446108/,5.9 based on 683 user ratings, Monster High: Ghouls Rule! (2012) (TV Movie) 
/title/tt5475710/,6.2 based on 328 user ratings, Monster High: Great Scarrier Reef (2016) (Video) 
/title/tt4137924/,6.1 based on 501 user ratings, Monster High: Haunted (2015) (TV Movie) 
/title/tt1789846/,6.8 based on 464 user ratings, Monster High: New Ghoul at School (2010) (TV Movie) 
/title/tt3611432/,6.9 based on 414 user ratings," Monster High: Scaris, City of Frights (2013) (TV Movie) "
NaN,NaN,NaN
/title/tt0385880/,"6.6 based on 102,425 user ratings", Monster House (2006) 
NaN,NaN,NaN
/title/tt2289057/,5.4 based on 27 user ratings, Monster Math Squad (2012) (TV Series) 
/title/tt0369735/,"5.6 based on 57,014 user ratings", Monster-in-Law (2005) 
/title/tt1935302/,"4.3 based on 10,122 user ratings", Monsters: Dark Continent (2014) 
/title/tt3615002/,"7.7 based on 2,574 user ratings", Gekkan Shojo Nozaki-kun (2014) (TV Mini-Series) 
/title/tt9348438/,8.0 based on 176 user ratings, Monty Don's French Gardens (2017) (TV Series) 
/title/tt2078263/,8.4 based on 231 user ratings, Monty Don's Italian Gardens (2011) (TV Series) 
/title/tt0071853/,"8.2 based on 503,559 user ratings", Monty Python and the Holy Grail (1975) 
/title/tt7775958/,7.5 based on 202 user ratings, Monty Python's Best Bits (mostly) (2014) (TV Series) 
NaN,NaN,NaM
/title/tt3872778/,"7.7 based on 2,411 user ratings", Monty Python Live (Mostly) (2014) 
NaN,NaN,NaN
/title/tt0287570/,"7.9 based on 1,023 user ratings", Monty Python's Flying Circus: Live at Aspen (1998) (TV Special) 
/title/tt0084352/,"7.9 based on 13,280 user ratings", Monty Python Live at the Hollywood Bowl (1982) 
/title/tt4256544/,7.6 based on 513 user ratings, Monty Python: The Meaning of Live (2014) (TV Movie) 
/title/tt1422182/,"8.1 based on 1,570 user ratings", Monty Python: Almost the Truth - The Lawyer's Cut (2009) (TV Mini-Series) 
/title/tt0202477/,"8.2 based on 1,835 user ratings", Monty Python's Fliegender Zirkus (1972) (TV Mini-Series) 
/title/tt0063929/,"8.8 based on 67,886 user ratings", Monty Python's Flying Circus (1969) (TV Series) 
/title/tt0079470/,"8.1 based on 369,595 user ratings"," Life of Brian (1979) aka ""Monty Python's Life of Brian"" "
/title/tt0795156/,8.0 based on 397 user ratings, Monty Python's Personal Best (2006) (TV Series) 
/title/tt9852660/,7.9 based on 593 user ratings," Monzón (2019) (TV Series) aka ""Monzón: A Knockout Blow"" "
/title/tt1182345/,"7.9 based on 336,767 user ratings", Moon (2009) 
/title/tt4975722/,"7.4 based on 276,744 user ratings", Moonlight (I) (2016) 
/title/tt2718440/,"6.1 based on 8,646 user ratings", Moonwalkers (2015) 
/title/tt3334374/,"7.6 based on 1,203 user ratings", Moor (2015) 
/title/tt10409194/,NaN, More to say (2018) (TV Series) 
/title/tt10087694/,4.2 based on 41 user ratings, My Magic Pet Morphle (2011) (TV Series) 
/title/tt3652862/,"6.2 based on 5,083 user ratings", Morris from America (2016) 
/title/tt0452702/,"6.2 based on 94,816 user ratings"," Vacancy (2007) aka ""MoRtel"" "
/title/tt2281365/,7.3 based on 972 user ratings, Mortified Nation (2013) 
/title/tt2327425/,7.2 based on 98 user ratings, Morya (II) (2011) 
/title/tt2229301/,6.8 based on 300 user ratings, Moshe Kasher: Live in Oakland (2012) 
/title/tt4354042/,6.8 based on 531 user ratings," HaMidrasha (2015) (TV Series) aka ""Mossad 101"" "
/title/tt8001788/,"7.9 based on 2,853 user ratings"," Coisa Mais Linda (2019) (TV Series) aka ""Most Beautiful Thing"" "
/title/tt5935072/,5.4 based on 652 user ratings, Mostly Sunny (2016) 
NaN,NaN,NaN
NaN,NaN,NaN
/title/tt3040470/,7.4 based on 152 user ratings, Mother Goose Club (2009) (TV Series) 
/title/tt9172840/,"5.8 based on 2,344 user ratings", Motichoor Chaknachoor (2019) 
/title/tt6611578/,6.1 based on 40 user ratings, Motor Mitraan Di (2016) 
/title/tt8959860/,7.9 based on 258 user ratings, Motown Magic (2018) (TV Series) 
